Tahun Kelahiran,Kelas Pekerjaan,fnlwgt,Pendidikan,Status,Pekerjaan,Hubungan,Etnis,sex,pendapatan,pengeluaran,hours per week,Asal Negara,jumlah_anak,income,no_income,in_relationship,income_monthly,Kelas Penghasilan,Age
1991,Swasta,231043,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,50,United-States,0.0,1,0,1,0,Low,33
1991,Swasta,202366,SMA Grad,Belum-menikah,Spesialis Profesional,Belum Menikah,1,Female,0,0,32,United-States,2.0,0,0,0,0,Low,33
1984,Sektor Pemerintah,150755,Sarjana,Menikah,Spesialis Profesional,Suami,1,Male,99999,0,75,United-States,1.0,1,0,1,399996,Medium,40
1975,Swasta,169042,SMA Grad,Belum-menikah,Spesialis Profesional,Belum Menikah,1,Female,0,625,40,Puerto-Rico,0.0,0,0,0,0,Low,49
1982,Swasta,117319,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,1672,40,United-States,3.0,0,0,1,0,Low,42
2004,Swasta,104164,SMA Grad,Belum-menikah,Pengelola Kebersihan,Punya Anak,1,Male,0,0,40,United-States,1.0,0,0,0,0,Low,20
1980,Pengusaha perorangan,149943,Proffesor,Menikah,Spesialis Profesional,Suami,3,Male,0,0,60,Taiwan,1.0,1,0,1,0,Low,44
1975,Swasta,50282,Diploma,Belum-menikah,Inspeksi dan Operasi Mesin,Tidak dalam Keluarga,1,Male,3325,0,45,United-States,0.0,0,0,0,13300,Low,49
1983,Swasta,100451,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,7688,0,38,United-States,1.0,1,0,1,30752,Low,41
1981,Swasta,114351,SMA Grad,Belum-menikah,Pekerjaan Kerajinan,Tidak dalam Keluarga,1,Male,0,0,35,United-States,3.0,0,0,0,0,Low,43
1994,Sektor Pemerintah,47085,SMA,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,40,United-States,2.0,0,0,1,0,Low,30
2002,Sektor Pemerintah,164775,SD,Belum-menikah,Pengelola Kebersihan,Kerabat,1,Male,0,0,40,Guatemala,0.0,0,0,0,0,Low,22
2002,Swasta,157332,SMA Grad,Belum-menikah,Layanan Lainnya,Punya Anak,1,Female,0,0,35,United-States,1.0,0,0,0,0,Low,22
1996,Pengusaha perorangan,183523,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,50,Hungary,3.0,0,0,1,0,Low,28
2006,Swasta,200047,SMA,Belum-menikah,Administratif dan Kantor,Punya Anak,1,Male,0,0,35,United-States,1.0,0,0,0,0,Low,18
1967,Pengusaha berbadan hukum,107617,SMA Grad,Belum-menikah,Pertanian dan Perikanan,Tidak dalam Keluarga,1,Male,0,0,60,United-States,2.0,1,0,0,0,Low,57
1990,Swasta,146161,Sarjana,Menikah,Spesialis Profesional,Suami,1,Male,0,0,60,United-States,2.0,1,0,1,0,Low,34
1996,Swasta,69847,Sarjana,Belum-menikah,Administratif dan Kantor,Punya Anak,3,Female,0,0,30,United-States,1.0,0,0,0,0,Low,28
1988,Swasta,258102,SMA Grad,Belum-menikah,Pengelola Kebersihan,Tidak dalam Keluarga,1,Male,0,0,40,United-States,0.0,0,0,0,0,Low,36
1986,Swasta,180342,Sarjana,Menikah,Administratif dan Kantor,Suami,1,Male,0,0,40,United-States,0.0,0,0,1,0,Low,38
1979,Pengusaha berbadan hukum,177543,SMA Grad,Menikah,Sales,Istri,1,Female,0,0,50,United-States,1.0,0,0,1,0,Low,45
2005,Swasta,37332,SMA Grad,Belum-menikah,Spesialis Profesional,Punya Anak,1,Female,1055,0,12,United-States,1.0,0,0,0,4220,Low,19
1983,Sektor Pemerintah,197069,Diploma,Belum-menikah,Administratif dan Kantor,Tidak dalam Keluarga,2,Male,4650,0,40,United-States,0.0,0,0,0,18600,Low,41
1962,Pengusaha perorangan,215944,SD,Menikah,Pertanian dan Perikanan,Suami,1,Male,0,0,30,United-States,1.0,0,0,1,0,Low,62
1999,Pengusaha perorangan,136450,Asosiasi akademik,Menikah,Administratif dan Kantor,Istri,1,Female,0,0,35,United-States,2.0,1,0,1,0,Low,25
1959,Swasta,172815,Diploma,Menikah,Pertanian dan Perikanan,Suami,1,Male,0,0,40,United-States,1.0,0,0,1,0,Low,65
1981,Swasta,59107,SMA Grad,Belum-menikah,Layanan Lainnya,Tidak dalam Keluarga,1,Female,4101,0,40,United-States,0.0,0,0,0,16404,Low,43
1979,Swasta,259323,Diploma,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,40,United-States,0.0,0,0,1,0,Low,45
2000,Swasta,190290,Sarjana,Belum-menikah,Sales,Tidak dalam Keluarga,1,Male,0,0,60,United-States,0.0,0,0,0,0,Low,24
1988,Swasta,112497,SMP,Menikah,Sales,Punya Anak,1,Male,0,0,50,United-States,1.0,1,0,1,0,Low,36
1964,Swasta,31577,SMA Grad,Menikah,Transportasi dan Pengangkutan,Suami,1,Male,0,0,60,United-States,2.0,1,0,1,0,Low,60
1981,Swasta,83756,Diploma,Belum-menikah,Eksekutif Manager,Belum Menikah,1,Male,0,0,50,United-States,0.0,0,0,0,0,Low,43
1977,Swasta,72896,SMA Grad,Menikah,Transportasi dan Pengangkutan,Suami,1,Male,0,0,40,United-States,2.0,0,0,1,0,Low,47
2003,Pengusaha perorangan,304602,Asosiasi vokasional,Belum-menikah,Pertanian dan Perikanan,Punya Anak,1,Male,0,0,98,United-States,1.0,0,0,0,0,Low,21
1995,Swasta,144592,Sarjana,Belum-menikah,Sales,Punya Anak,1,Male,0,0,40,United-States,1.0,0,0,0,0,Low,29
2006,Swasta,162840,SMA,Belum-menikah,Sales,Punya Anak,1,Female,0,0,20,United-States,1.0,0,0,0,0,Low,18
1984,Pengusaha perorangan,27242,SMA Grad,Menikah,Pertanian dan Perikanan,Suami,1,Male,0,0,84,United-States,0.0,0,0,1,0,Low,40
1956,Pengusaha perorangan,211584,Diploma,Menikah,Sales,Suami,1,Male,0,0,40,United-States,0.0,1,0,1,0,Low,68
1985,Swasta,101073,Asosiasi akademik,Menikah,Sales,Suami,1,Male,0,0,24,United-States,2.0,0,0,1,0,Low,39
2000,Swasta,205839,Diploma,Belum-menikah,Pengelola Kebersihan,Punya Anak,1,Male,0,0,40,United-States,1.0,0,0,0,0,Low,24
1974,Swasta,151580,Asosiasi akademik,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,45,United-States,0.0,0,0,1,0,Low,50
1969,Swasta,231738,SMA Grad,Belum-menikah,Sales,Tidak dalam Keluarga,1,Female,0,0,40,England,2.0,0,0,0,0,Low,55
1969,Swasta,176317,SMA Grad,Duda/Janda,Administratif dan Kantor,Punya Anak,1,Female,0,0,40,United-States,1.0,0,0,0,0,Low,55
2004,Swasta,273701,Diploma,Belum-menikah,Spesialis Profesional,Kerabat,2,Male,34095,0,10,United-States,0.0,0,0,0,136380,Low,20
1983,Pengusaha perorangan,38876,Asosiasi vokasional,Menikah,Pertanian dan Perikanan,Suami,1,Male,0,0,60,United-States,1.0,0,0,1,0,Low,41
1997,Sektor Pemerintah,469705,SMA Grad,Belum-menikah,Pekerjaan Kerajinan,Tidak dalam Keluarga,2,Male,0,1980,40,United-States,0.0,0,0,0,0,Low,27
1967,Pengusaha berbadan hukum,37345,Proffesor,Menikah,Spesialis Profesional,Suami,1,Male,0,0,36,United-States,1.0,1,0,1,0,Low,57
1969,Sektor Pemerintah,71630,SMA Grad,Belum-menikah,Administratif dan Kantor,Tidak dalam Keluarga,1,Female,0,1617,40,United-States,2.0,0,0,0,0,Low,55
1991,Sektor Pemerintah,296282,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,40,United-States,2.0,0,0,1,0,Low,33
1975,Pengusaha perorangan,48495,SMA Grad,Menikah,Eksekutif Manager,Suami,1,Male,0,0,45,United-States,3.0,0,0,1,0,Low,49
1987,Swasta,291251,SMA Grad,Belum-menikah,Inspeksi dan Operasi Mesin,Tidak dalam Keluarga,1,Female,0,0,40,United-States,1.0,0,0,0,0,Low,37
1972,Swasta,164135,SMA Grad,Menikah,Eksekutif Manager,Suami,1,Male,0,0,50,United-States,3.0,1,0,1,0,Low,52
1984,Swasta,327573,Asosiasi vokasional,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,40,United-States,3.0,0,0,1,0,Low,40
1999,Swasta,159732,Diploma,Belum-menikah,Administratif dan Kantor,Tidak dalam Keluarga,1,Male,0,0,42,United-States,0.0,0,0,0,0,Low,25
1974,Swasta,187830,Sarjana,Belum-menikah,Eksekutif Manager,Tidak dalam Keluarga,1,Male,0,0,50,United-States,0.0,1,0,0,0,Low,50
1982,Swasta,178074,SMA Grad,Belum-menikah,Administratif dan Kantor,Tidak dalam Keluarga,1,Female,0,0,40,United-States,1.0,0,0,0,0,Low,42
1980,Swasta,59474,SMA Grad,Menikah,Transportasi dan Pengangkutan,Suami,1,Male,0,0,40,United-States,0.0,1,0,1,0,Low,44
1997,Swasta,357348,SMA Grad,Belum-menikah,Layanan Lainnya,Belum Menikah,1,Female,0,0,50,United-States,0.0,0,0,0,0,Low,27
1988,Pengusaha berbadan hukum,186035,Diploma,Menikah,Sales,Suami,1,Male,0,0,60,United-States,2.0,1,0,1,0,Low,36
1995,Swasta,179565,Sarjana,Belum-menikah,Administratif dan Kantor,Tidak dalam Keluarga,1,Female,0,0,40,United-States,0.0,0,0,0,0,Low,29
1995,Sektor Pemerintah,419722,Asosiasi akademik,Belum-menikah,Administratif dan Kantor,Tidak dalam Keluarga,1,Male,3674,0,40,United-States,0.0,0,0,0,14696,Low,29
1989,Swasta,117567,SMA Grad,Belum-menikah,Pekerjaan Kerajinan,Tidak dalam Keluarga,1,Male,0,0,40,United-States,0.0,0,0,0,0,Low,35
1981,Swasta,173316,Diploma,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,40,United-States,3.0,0,0,1,0,Low,43
1979,Sektor Pemerintah,235891,Asosiasi akademik,Belum-menikah,Administratif dan Kantor,Tidak dalam Keluarga,1,Male,0,0,40,Columbia,0.0,0,0,0,0,Low,45
1966,Sektor Pemerintah,319733,SMA Grad,Menikah,Transportasi dan Pengangkutan,Suami,1,Male,0,0,70,United-States,2.0,0,0,1,0,Low,58
1996,Swasta,407672,Diploma,Belum-menikah,Pekerjaan Kerajinan,Belum Menikah,1,Female,0,0,40,United-States,2.0,0,0,0,0,Low,28
1944,Swasta,91901,SMA Grad,Menikah,Spesialis Profesional,Suami,1,Male,0,0,25,United-States,3.0,0,0,1,0,Low,80
1971,Sektor Pemerintah,50048,Doktor,Menikah,Spesialis Profesional,Suami,1,Male,7688,0,50,United-States,0.0,1,0,1,30752,Low,53
1996,Swasta,174666,SMA,Belum-menikah,Spesialis Profesional,Tidak dalam Keluarga,1,Male,0,0,80,United-States,0.0,0,0,0,0,Low,28
1969,Swasta,199067,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,40,United-States,2.0,1,0,1,0,Low,55
1996,Pengusaha berbadan hukum,114053,Diploma,Belum-menikah,Eksekutif Manager,Tidak dalam Keluarga,1,Male,0,0,30,United-States,0.0,0,0,0,0,Low,28
1948,Sektor Pemerintah,169133,Diploma,Duda/Janda,Administratif dan Kantor,Tidak dalam Keluarga,1,Female,0,0,30,United-States,3.0,0,0,0,0,Low,76
1981,Swasta,120277,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,40,United-States,3.0,1,0,1,0,Low,43
1968,Sektor Pemerintah,242670,Diploma,Belum-menikah,Administratif dan Kantor,Belum Menikah,1,Female,0,0,40,United-States,0.0,0,0,0,0,Low,56
1940,Pengusaha perorangan,155057,Sarjana,Menikah,Pertanian dan Perikanan,Suami,1,Male,0,0,20,United-States,1.0,0,0,1,0,Low,84
1981,Swasta,226902,Sarjana,Menikah,Sales,Suami,1,Male,0,0,50,United-States,1.0,1,0,1,0,Low,43
1963,Swasta,423297,Doktor,Menikah,Spesialis Profesional,Suami,1,Male,0,0,40,United-States,3.0,1,0,1,0,Low,61
1998,Swasta,195216,SMA Grad,Belum-menikah,Layanan Lainnya,Tidak dalam Keluarga,1,Female,0,0,12,United-States,0.0,0,0,0,0,Low,26
2007,Swasta,224073,SMA,Belum-menikah,Sales,Punya Anak,1,Male,0,0,20,United-States,1.0,0,0,0,0,Low,17
1994,Swasta,206325,SMA,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,45,United-States,1.0,0,0,1,0,Low,30
1985,Swasta,99270,Sarjana,Menikah,Spesialis Profesional,Istri,1,Female,0,0,50,Germany,1.0,1,0,1,0,Low,39
1971,Swasta,177647,Sarjana,Belum-menikah,Eksekutif Manager,Belum Menikah,1,Male,0,0,40,United-States,0.0,0,0,0,0,Low,53
1980,Swasta,214415,Diploma,Belum-menikah,Spesialis Profesional,Belum Menikah,2,Female,0,0,40,United-States,2.0,0,0,0,0,Low,44
1989,Swasta,27408,Diploma,Belum-menikah,Sales,Tidak dalam Keluarga,1,Male,0,0,40,United-States,0.0,0,0,0,0,Low,35
1974,Swasta,279337,Sarjana,Belum-menikah,Eksekutif Manager,Tidak dalam Keluarga,1,Male,0,0,55,United-States,1.0,1,0,0,0,Low,50
2001,Swasta,38151,SMA,Belum-menikah,Layanan Lainnya,Kerabat,1,Male,0,0,40,Philippines,0.0,0,0,0,0,Low,23
1986,Swasta,108140,Magister,Menikah,Spesialis Profesional,Suami,1,Male,0,0,50,United-States,3.0,1,0,1,0,Low,38
1981,Swasta,52498,SMA Grad,Belum-menikah,Eksekutif Manager,Belum Menikah,1,Female,0,0,40,United-States,2.0,1,0,0,0,Low,43
1966,Swasta,234213,SMA Grad,Belum-menikah,Pekerjaan Kerajinan,Tidak dalam Keluarga,1,Male,14344,0,48,United-States,1.0,1,0,0,57376,Low,58
1981,Swasta,183273,Magister,Menikah,Eksekutif Manager,Istri,1,Female,15024,0,32,United-States,2.0,1,0,1,60096,Low,43
1994,Pengusaha perorangan,178255,Sarjana,Menikah,Sales,Suami,1,Male,0,0,70,United-States,3.0,0,0,1,0,Low,30
1966,Swasta,206532,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,50,United-States,3.0,0,0,1,0,Low,58
1983,Sektor Pemerintah,116520,Doktor,Menikah,Spesialis Profesional,Suami,1,Male,0,0,40,United-States,0.0,1,0,1,0,Low,41
2003,Swasta,27049,Diploma,Belum-menikah,Sales,Punya Anak,1,Female,0,0,20,United-States,1.0,0,0,0,0,Low,21
1993,Swasta,203488,SMA Grad,Menikah,Pengelola Kebersihan,Suami,1,Male,0,0,40,United-States,0.0,0,0,1,0,Low,31
1961,Swasta,172740,Diploma,Menikah,Spesialis Profesional,Suami,1,Male,0,0,40,United-States,3.0,0,0,1,0,Low,63
2003,Swasta,221480,Diploma,Belum-menikah,Dukungan Teknis,Punya Anak,1,Female,0,0,25,Ecuador,1.0,0,0,0,0,Low,21
1979,Sektor Pemerintah,318280,SMA Grad,Duda/Janda,Layanan Perlindungan,Tidak dalam Keluarga,1,Male,0,0,40,United-States,1.0,1,0,0,0,Low,45
1986,Swasta,189916,Diploma,Menikah,Sales,Istri,1,Female,0,0,40,United-States,0.0,0,0,1,0,Low,38
1980,Sektor Pemerintah,210527,Diploma,Belum-menikah,Layanan Lainnya,Belum Menikah,2,Female,0,0,40,United-States,0.0,0,0,0,0,Low,44
1971,Swasta,264939,Sarjana,Belum-menikah,Spesialis Profesional,Tidak dalam Keluarga,1,Female,0,0,45,Mexico,0.0,0,0,0,0,Low,53
2000,Sektor Pemerintah,330836,SMA Grad,Menikah,Layanan Perlindungan,Suami,1,Male,0,0,40,United-States,2.0,0,0,1,0,Low,24
2000,Sektor Pemerintah,69640,Diploma,Belum-menikah,Layanan Perlindungan,Tidak dalam Keluarga,1,Male,0,0,40,United-States,0.0,0,0,0,0,Low,24
1978,Swasta,155489,SMA Grad,Menikah,Inspeksi dan Operasi Mesin,Suami,1,Male,0,0,43,United-States,3.0,1,0,1,0,Low,46
1973,Swasta,117253,SMA Grad,Belum-menikah,Spesialis Profesional,Belum Menikah,1,Female,0,0,40,United-States,0.0,0,0,0,0,Low,51
1996,Swasta,125527,Diploma,Belum-menikah,Sales,Tidak dalam Keluarga,1,Male,0,0,50,United-States,0.0,0,0,0,0,Low,28
1965,Swasta,159048,SMA Grad,Belum-menikah,Layanan Lainnya,Tidak dalam Keluarga,1,Female,0,0,40,United-States,3.0,0,0,0,0,Low,59
2002,Swasta,199266,Sarjana,Belum-menikah,Eksekutif Manager,Tidak dalam Keluarga,1,Female,0,0,30,United-States,0.0,0,0,0,0,Low,22
1986,Sektor Pemerintah,115076,Magister,Menikah,Eksekutif Manager,Suami,1,Male,0,0,70,United-States,3.0,1,0,1,0,Low,38
1973,Swasta,159755,Sarjana,Menikah,Eksekutif Manager,Suami,1,Male,7688,0,40,United-States,1.0,1,0,1,30752,Low,51
2001,Swasta,189832,Asosiasi akademik,Belum-menikah,Transportasi dan Pengangkutan,Belum Menikah,1,Female,0,0,40,United-States,0.0,0,0,0,0,Low,23
1999,Swasta,25386,Asosiasi vokasional,Belum-menikah,Layanan Lainnya,Belum Menikah,4,Female,0,0,40,United-States,0.0,0,0,0,0,Low,25
1981,Sektor Pemerintah,197069,Sarjana,Menikah,Spesialis Profesional,Suami,1,Male,0,0,40,Philippines,2.0,1,0,1,0,Low,43
1990,Swasta,153927,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,40,United-States,3.0,0,0,1,0,Low,34
1980,Pengusaha berbadan hukum,383493,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,60,United-States,1.0,1,0,1,0,Low,44
1978,Swasta,353219,SMP,Belum-menikah,Layanan Lainnya,Belum Menikah,1,Female,0,0,40,United-States,1.0,0,0,0,0,Low,46
2005,Swasta,198668,SMA Grad,Belum-menikah,Pengelola Kebersihan,Punya Anak,1,Male,0,0,40,United-States,1.0,0,0,0,0,Low,19
1969,Swasta,190514,SMP,Menikah,Administratif dan Kantor,Suami,1,Male,0,0,75,United-States,1.0,0,0,1,0,Low,55
1984,Swasta,141657,SMA Grad,Menikah,Eksekutif Manager,Istri,1,Female,0,0,35,United-States,3.0,1,0,1,0,Low,40
1954,Pengusaha perorangan,124449,Magister,Menikah,Eksekutif Manager,Suami,1,Male,0,2246,8,United-States,3.0,1,0,1,0,Low,70
2005,Swasta,232392,SMA Grad,Belum-menikah,Layanan Lainnya,Kerabat,1,Female,0,0,40,United-States,0.0,0,0,0,0,Low,19
2003,Sektor Pemerintah,181096,Diploma,Belum-menikah,Dukungan Teknis,Punya Anak,2,Male,0,0,20,United-States,1.0,0,0,0,0,Low,21
1999,Swasta,450246,SMA Grad,Belum-menikah,Pekerjaan Kerajinan,Punya Anak,1,Male,0,0,40,United-States,1.0,0,0,0,0,Low,25
1991,Swasta,79303,SMA Grad,Menikah,Pertanian dan Perikanan,Suami,1,Male,0,0,45,United-States,2.0,0,0,1,0,Low,33
1967,Swasta,220262,Asosiasi akademik,Belum-menikah,Dukungan Teknis,Tidak dalam Keluarga,1,Female,0,0,40,United-States,0.0,0,0,0,0,Low,57
2000,Swasta,282202,SMA Grad,Belum-menikah,Layanan Lainnya,Belum Menikah,1,Male,0,0,40,El-Salvador,0.0,0,0,0,0,Low,24
1969,Swasta,282753,SD,Belum-menikah,Layanan Lainnya,Belum Menikah,2,Male,0,0,25,United-States,2.0,0,0,0,0,Low,55
1971,Swasta,107123,SMA Grad,Belum-menikah,Layanan Lainnya,Tidak dalam Keluarga,2,Male,0,0,40,United-States,1.0,0,0,0,0,Low,53
2004,Swasta,371089,SMA Grad,Belum-menikah,Spesialis Profesional,Punya Anak,1,Female,0,0,40,United-States,1.0,0,0,0,0,Low,20
1987,Swasta,186934,SMA,Menikah,Inspeksi dan Operasi Mesin,Suami,1,Male,3103,0,44,United-States,0.0,1,0,1,12412,Low,37
2004,Swasta,206215,SMA Grad,Belum-menikah,Administratif dan Kantor,Punya Anak,1,Female,0,0,40,United-States,1.0,0,0,0,0,Low,20
1960,Swasta,108082,Diploma,Menikah,Spesialis Profesional,Suami,1,Male,0,0,40,United-States,0.0,0,0,1,0,Low,64
1991,Swasta,125856,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,40,United-States,2.0,0,0,1,0,Low,33
2003,Swasta,148509,Diploma,Belum-menikah,Spesialis Profesional,Tidak dalam Keluarga,1,Female,0,0,30,United-States,0.0,0,0,0,0,Low,21
1996,Swasta,76313,Diploma,Menikah,Pekerjaan Kerajinan,Suami,4,Male,0,0,60,United-States,2.0,0,0,1,0,Low,28
1981,Pengusaha perorangan,170230,Sarjana,Belum-menikah,Sales,Tidak dalam Keluarga,1,Female,0,0,60,United-States,0.0,0,0,0,0,Low,43
1987,Swasta,203828,SMP,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,40,United-States,3.0,0,0,1,0,Low,37
1999,Swasta,390657,Diploma,Belum-menikah,Layanan Lainnya,Tidak dalam Keluarga,2,Male,0,0,40,United-States,0.0,0,0,0,0,Low,25
1991,Swasta,120201,SMA Grad,Cerai,Administratif dan Kantor,Punya Anak,5,Female,0,0,65,United-States,3.0,0,0,0,0,Low,33
1973,Swasta,99185,Sarjana,Menikah,Eksekutif Manager,Suami,1,Male,0,0,60,United-States,0.0,1,0,1,0,Low,51
2006,Swasta,400616,Diploma,Belum-menikah,Administratif dan Kantor,Punya Anak,1,Male,0,0,40,United-States,1.0,0,0,0,0,Low,18
1990,Pengusaha perorangan,111985,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,50,United-States,1.0,0,0,1,0,Low,34
2002,Swasta,83998,Diploma,Belum-menikah,Sales,Tidak dalam Keluarga,1,Male,0,0,40,United-States,0.0,0,0,0,0,Low,22
1992,Swasta,208180,Asosiasi vokasional,Menikah,Dukungan Teknis,Istri,1,Female,0,0,24,United-States,3.0,1,0,1,0,Low,32
1995,Swasta,203697,Sarjana,Menikah,Spesialis Profesional,Punya Anak,1,Male,0,0,75,United-States,2.0,0,0,1,0,Low,29
2003,Swasta,156807,SMA Grad,Belum-menikah,Layanan Lainnya,Punya Anak,2,Male,0,0,10,United-States,1.0,0,0,0,0,Low,21
1986,Swasta,698363,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,40,United-States,1.0,0,0,1,0,Low,38
1978,Swasta,81497,SMA Grad,Belum-menikah,Pengelola Kebersihan,Tidak dalam Keluarga,1,Female,0,0,48,United-States,0.0,0,0,0,0,Low,46
1991,Pengusaha berbadan hukum,139057,SMA Grad,Menikah,Eksekutif Manager,Suami,3,Male,0,0,84,Taiwan,1.0,1,0,1,0,Low,33
1992,Swasta,193231,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,40,United-States,1.0,0,0,1,0,Low,32
1996,Pengusaha berbadan hukum,32922,Asosiasi vokasional,Belum-menikah,Sales,Tidak dalam Keluarga,1,Male,0,0,60,United-States,0.0,0,0,0,0,Low,28
1999,Swasta,204338,SMA Grad,Belum-menikah,Pertanian dan Perikanan,Belum Menikah,1,Male,0,0,30,United-States,0.0,0,0,0,0,Low,25
1992,Swasta,154571,Diploma,Belum-menikah,Layanan Lainnya,Kerabat,3,Male,0,0,40,United-States,0.0,0,0,0,0,Low,32
2005,Swasta,271118,SMA Grad,Belum-menikah,Administratif dan Kantor,Punya Anak,1,Female,0,0,28,United-States,1.0,0,0,0,0,Low,19
2006,Swasta,210828,Diploma,Belum-menikah,Pengelola Kebersihan,Punya Anak,5,Male,0,0,30,United-States,1.0,0,0,0,0,Low,18
1980,Swasta,244974,SMA Grad,Menikah,Sales,Suami,1,Male,0,0,60,United-States,1.0,0,0,1,0,Low,44
1973,Swasta,161838,Asosiasi vokasional,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,57,United-States,1.0,0,0,1,0,Low,51
1963,Swasta,191188,SMA,Belum-menikah,Pertanian dan Perikanan,Belum Menikah,1,Male,0,0,20,United-States,0.0,0,0,0,0,Low,61
1954,Pengusaha perorangan,280639,SMA Grad,Duda/Janda,Layanan Lainnya,Kerabat,1,Female,2329,0,20,United-States,2.0,0,0,0,9316,Low,70
1984,Swasta,169031,SMA Grad,Belum-menikah,Pertanian dan Perikanan,Tidak dalam Keluarga,1,Male,0,0,40,United-States,0.0,0,0,0,0,Low,40
1972,Swasta,159755,Asosiasi vokasional,Menikah,Spesialis Profesional,Suami,1,Male,0,0,50,United-States,0.0,1,0,1,0,Low,52
1978,Swasta,279661,Magister,Menikah,Spesialis Profesional,Suami,2,Male,0,0,35,United-States,2.0,0,0,1,0,Low,46
1974,Swasta,279461,Diploma,Menikah,Transportasi dan Pengangkutan,Suami,1,Male,0,0,40,United-States,0.0,1,0,1,0,Low,50
1982,Swasta,135056,Diploma,Menikah,Administratif dan Kantor,Istri,1,Female,0,0,40,United-States,3.0,0,0,1,0,Low,42
1969,Swasta,223594,Diploma,Menikah,Pekerjaan Kerajinan,Suami,2,Male,7688,0,40,Puerto-Rico,3.0,1,0,1,30752,Low,55
1981,Swasta,129853,SMA,Belum-menikah,Inspeksi dan Operasi Mesin,Tidak dalam Keluarga,2,Male,0,0,40,United-States,0.0,0,0,0,0,Low,43
1979,Pengusaha berbadan hukum,120131,SMP,Menikah,Eksekutif Manager,Suami,1,Male,0,0,52,United-States,1.0,0,0,1,0,Low,45
2002,Sektor Pemerintah,186634,SMA,Belum-menikah,Eksekutif Manager,Tidak dalam Keluarga,1,Male,0,0,50,United-States,0.0,1,0,0,0,Low,22
1975,Swasta,143459,SMP,Rencana Cerai,Pengelola Kebersihan,Punya Anak,1,Male,0,0,38,United-States,3.0,0,0,1,0,Low,49
2004,Swasta,320047,SMA,Belum-menikah,Pengelola Kebersihan,Tidak dalam Keluarga,1,Male,0,0,40,United-States,2.0,0,0,0,0,Low,20
1969,Pengusaha perorangan,76901,Asosiasi akademik,Menikah,Eksekutif Manager,Suami,1,Male,0,0,55,United-States,1.0,1,0,1,0,Low,55
1977,Swasta,274883,SMA Grad,Menikah,Transportasi dan Pengangkutan,Suami,1,Male,0,0,40,United-States,3.0,0,0,1,0,Low,47
1990,Swasta,182691,SMA Grad,Cerai,Eksekutif Manager,Punya Anak,1,Male,0,0,44,United-States,3.0,0,0,0,0,Low,34
1993,Pengusaha perorangan,265807,Asosiasi vokasional,Menikah,Eksekutif Manager,Suami,1,Male,3137,0,50,United-States,0.0,0,0,1,12548,Low,31
1967,Sektor Pemerintah,183657,Diploma,Menikah,Spesialis Profesional,Suami,2,Male,0,0,35,United-States,2.0,1,0,1,0,Low,57
1983,Pengusaha perorangan,344329,SMA Grad,Menikah,Layanan Lainnya,Suami,1,Male,0,0,10,United-States,1.0,0,0,1,0,Low,41
1980,Swasta,197344,SMA Grad,Belum-menikah,Pengelola Kebersihan,Tidak dalam Keluarga,1,Male,0,0,50,United-States,0.0,0,0,0,0,Low,44
1994,Swasta,202051,Sarjana,Menikah,Eksekutif Manager,Suami,1,Male,0,0,42,United-States,0.0,1,0,1,0,Low,30
1989,Swasta,407068,SD,Belum-menikah,Layanan Lainnya,Tidak dalam Keluarga,1,Male,0,0,40,Guatemala,2.0,0,0,0,0,Low,35
1983,Swasta,199018,Proffesor,Menikah,Eksekutif Manager,Suami,1,Male,0,0,40,United-States,2.0,1,0,1,0,Low,41
1978,Pengusaha perorangan,225456,SMA Grad,Menikah,Eksekutif Manager,Suami,1,Male,0,0,40,United-States,3.0,0,0,1,0,Low,46
1982,Sektor Pemerintah,24264,Diploma,Belum-menikah,Transportasi dan Pengangkutan,Belum Menikah,1,Male,0,0,38,United-States,2.0,0,0,0,0,Low,42
